-1.181745202955499820e-02,5.317398383412664381e-02,-4.195815481894479837e-02,3.805671134297561320e-02,-2.543068881816045942e-02,-1.130846046991255266e-02,4.402776960538425446e-03,4.075341267818713420e-02,-9.332612003494411904e-03,2.349089666941106894e-02,-1.088457495054808224e-02,1.223397758038187975e-02,-1.439487775672605198e-02,-1.149703448928084647e-02,-6.020773827269103144e-03,1.383491394592063425e-02,-1.173559936801370565e-02,3.723066998624963153e-02,-2.675492848982746752e-02,1.766245933182941652e-02,-2.084807056675392484e-02,-1.401487585881955843e-02,-7.461142088814812744e-03,2.812541390343987341e-02,3.751928580355923769e-03,4.333708702616637098e-02,-2.494414049413969450e-02,8.503712999257321062e-03,-8.001392918814164909e-03,3.017969629429958155e-06,9.013015834091408010e-03,3.397900247802645990e-02,-7.491633116521218168e-03,3.496588868884466239e-02,-3.325140879008273154e-02,2.452344299147696249e-02,-2.405777909870698145e-02,-1.194994809835172797e-02,-2.177572430439047701e-03,2.055686140248327159e-02,6.339084435024532060e-03,5.775363823898576471e-03,-3.410879743099942685e-02,5.032734946327018129e-03,-7.160519190141887216e-03,5.482713128057118898e-03,2.116168091648130273e-02,2.352684554823529159e-02,-2.447743372084656630e-02,1.260802466398018573e-02,-1.389790611674518277e-02,-1.065276990074585928e-02,-2.655931451496832893e-02,-2.343021522369517079e-02,-2.202025854729838805e-02,2.582284470504662630e-02,-2.824082629917578496e-03,2.684549226697968347e-02,-1.882886555857974861e-02,8.539827991235003635e-03,-5.716185523100702007e-03,-8.625524926462062097e-04,1.623274663700707528e-03,2.211468220073824209e-02,4.471309119593451162e-03,2.832061934770817996e-02,-4.483953842632493018e-03,9.827925569068130668e-03,1.526375472532785641e-03,6.191057294203049753e-03,8.770619437805608071e-03,2.520475516708876179e-02,2.488764760018878641e-03,3.810933738993870640e-02,-2.977947315332712952e-03,1.535215031784854627e-03,-1.957114419281447051e-03,4.638520965569793535e-03,8.231796368017390425e-03,4.257722761863406286e-02,-1.734837055179285631e-02,3.675763251772781043e-02,-2.164130282979031053e-02,2.083571585505925743e-04,-2.054905648319637484e-02,-1.592540058019118951e-02,-1.289994692011426150e-02,3.048304991014345877e-02,-1.128691821269489984e-02,-1.591993677139431906e-02,-1.168112512297746902e-02,-6.649467618985340465e-03,-8.459526758576420627e-03,-9.431611498837498553e-03,-1.207457383279112242e-02,-1.125747644751187021e-02,-1.505788067508530281e-02,-2.007419488672683786e-02,6.521706748165966190e-03,-4.817565061161047796e-03,6.107949559236760737e-03,-2.548245383131799574e-02,-2.528124824366074011e-02,-2.610511602216867774e-02,4.962066164077723850e-03,2.204245567939758579e-02,-2.623056790399324115e-02,2.215504601603933074e-02,-1.611497446621841653e-03,4.291749055748037348e-03,7.587516368761837784e-03,1.485324542575515265e-02,8.768255778957769354e-04,2.185021932917425441e-02,-2.041754207488306189e-02,1.176524077027320606e-02,-8.786614021329587285e-03,-3.915233523423042165e-04,6.809192275095641081e-03,2.054972826554339604e-02,-1.060505315209775163e-03,2.724979214367859170e-02,-1.729864102378241356e-02,1.955031355589993344e-02,-1.023259583048022510e-02,-3.438498144640683447e-03,4.097542830569812604e-03,2.274275528795604781e-02,-3.230241157695575797e-03,2.881775205912288570e-02,-2.072928890511537003e-02,1.605169158438215019e-02,-1.256590793742137953e-02,-6.116799867320037859e-03,2.386877602808818843e-03,2.212601734503870723e-02,-7.526752895293342335e-03,2.739051120381613691e-02,-2.374673984781068212e-02,1.591371414291240308e-02,-1.763449944924073282e-02,-1.004127819463273771e-02,-3.336022142317977401e-03,1.838444653669893056e-02,-5.106517980386391514e-03,1.795091429866553165e-02,-2.575157187361439004e-02,1.253937600530648060e-02,-7.383475324784273715e-03,-3.820892628621765964e-03,-2.732782815201059874e-03,7.343353564804673897e-03,-2.034164052291566327e-02,1.869321790218012036e-02,-2.950429278144692594e-02,3.923202338665724678e-04,-2.489085661425180507e-02,-2.063232839814194836e-02,-1.580645868379275051e-02,1.530060594251513376e-02,-1.565629945461266548e-02,9.320240502557633130e-03,-3.044357146399465086e-02,-1.933848695080693470e-03,-1.886920725825694256e-02,-1.503481712208300930e-02,-1.260800585030597519e-02,4.704010838825828031e-03,-1.014621236756777477e-02,1.248579000569675565e-02,-2.518090738228760325e-02,9.570250198832189192e-03,-1.641974215419306909e-02,-1.137734590955527710e-02,-6.146406416916804991e-03,1.020125356268355987e-02,-2.898946481509561725e-03,2.067276519506944937e-02,-2.283773795013266036e-02,1.954078536712275382e-02,-8.866092464920498697e-03,-4.762958552732585692e-03,-1.062576406265063013e-03,1.141315846258499599e-02,-4.454795642681298913e-03,2.441503947605207919e-02,-3.140656192170020178e-02,1.946477989003092199e-02,-8.554510996497064965e-03,-5.124709615910734602e-03,-6.966397678145168099e-04,1.318389322154137934e-02,1.627048856116963859e-03,2.098856442338375289e-02,-1.571932508199045883e-02,2.167076961566195836e-02,-3.322846310941429682e-03,2.001700389638242164e-03,3.100116466159563190e-03,1.046921766744396236e-02,-3.448485029665590562e-02,5.364058333352031416e-02,-3.880877845662131231e-02,1.428603819219278169e-02,-3.782951767261237552e-02,-2.818424268193846921e-02,-1.824958431164834527e-02,4.276275399221705215e-02,-1.384040983687225869e-02,5.380786845638871330e-02,-3.042552026811813637e-02,3.937242414901157700e-02,-5.407205409766092236e-02,-3.016601723308742766e-02,2.834124756341015183e-02,4.953058687885333183e-02,-2.557629772277709621e-04,4.729805809132852507e-02,-2.301135260426212178e-02,3.832020739894306804e-02,-4.799726510628502668e-02,8.440319343033356875e-03,4.908446611879227484e-02,5.021754821669973529e-02,-3.284734859278396618e-02,4.872207000046768072e-02,-3.287760382742746512e-02,-1.011333458182451552e-02,-3.539131045770662481e-02,-2.721896379299803756e-02,-2.277413714936599859e-02,4.338387556822793922e-02,-2.008382585167211437e-02,4.198444263561661172e-02,-2.411152239685055571e-02,2.211006244690469011e-02,-5.350660086190735243e-02,-3.605296362616437766e-02,4.491346634976062235e-02,5.458633902317561182e-02,1.384766608567499294e-02,3.427722716290218519e-02,-1.016598617933815903e-02,3.622092509509070024e-02,-5.020017074790242978e-02,9.944939352047887232e-03,5.323823873739578355e-02,5.369412756453163793e-02,3.858983803903439508e-02,4.956564882406671452e-02,1.301824378843848343e-02,4.352777636011318646e-02,3.192944350933206443e-02,3.805629913902384281e-02,4.347649471335200688e-02,4.176881275547680850e-02,1.529593188649071289e-03,4.856367918425968239e-02,-3.454534714854483324e-02,2.689850213167664650e-02,-3.280030126989492284e-02,1.951811319750514431e-02,4.649406736541066010e-02,4.331297828986598042e-02,-7.555467941493866982e-03,4.362230569842023842e-02,-3.703379618788943395e-02,1.989522635923839794e-02,-4.486086193898968649e-02,-1.000355053465833144e-02,3.901088363246368873e-02,4.291674019749786712e-02,-5.737997442160435758e-03,4.870967074548603060e-02,-2.791329952146937021e-02,2.551640713886663137e-02,-1.726066061672288168e-02,-8.599372885240999520e-03,6.104559667634656614e-03,4.101541535356370560e-02,-9.285137602594605022e-03,5.293311013303618473e-02,-3.537014273450158480e-02,4.196798773371856334e-02,-5.189603566844842863e-02,-4.349748559754463770e-03,4.451312216134080402e-02,5.098082018361821399e-02,6.869722522660500798e-03,4.585318196465840157e-02,-3.409034231953689958e-02,4.163071048144355996e-02,-3.962116634306988433e-02,6.380358880889659863e-04,3.705476279127713907e-02,4.035915311430856439e-02,-2.554687705985868220e-03,4.976390901838198544e-02,-1.764913424115471807e-02,1.463631346941586184e-02,-7.909879214423203020e-03,-3.407416788955923079e-03,2.250687921792747515e-03,4.289560772338211342e-02,-2.110931840713312687e-03,5.191093185354805906e-02,-3.450460595107873729e-02,3.807259476740122023e-02,-4.744718795724227334e-02,-9.347030030853551580e-03,4.650904441600694356e-02,4.973799189119825631e-02,3.417788542484549632e-03,5.421891836514280277e-02,-4.013260454025028429e-02,3.727316143119574487e-02,-4.591329833007866401e-02,7.709530360829542489e-03,5.068628934545329340e-02,5.139782556286187631e-02,1.240797413617399786e-02,4.930897166017408906e-02,-1.133855773078550240e-02,1.932942669794966012e-02,6.764198114826507589e-03,1.185605573845268344e-02,1.853947286543581804e-02,4.811485888346660189e-02,3.194992433002676480e-03,5.019357587775500479e-02,-3.369587013136936260e-02,3.201551437563573965e-02,-4.543234115674055912e-02,8.394546692674134322e-03,4.674959732487384001e-02,4.955701562588953751e-02,-1.878471638383924329e-03,4.826370988540860940e-02,-4.813766449843635137e-02,3.393698270264702832e-02,-4.226391544458538152e-02,1.077814363088629157e-02,4.361138788448599285e-02,4.459405832313135393e-02,-1.356079815247613176e-03,5.010790076151343947e-02,-1.969606065565681144e-02,1.738276764625540718e-02,-8.341516850173784012e-03,-7.250818909823781872e-04,6.643205991434968961e-03,4.603199343340753230e-02,5.914397835874717589e-03,5.867825274256269902e-02,-4.004793838455850824e-02,4.204841475148522745e-02,-4.811356457249693630e-02,6.058024572782574804e-04,4.862111006374569139e-02,5.215962107027265898e-02,3.887556535630967876e-03,5.117383989261017202e-02,-3.111724250166719372e-02,4.223151871712555600e-02,-4.691176223546507373e-02,5.102230590677870464e-03,4.777803368311303589e-02,4.890859535028092842e-02,1.371966566573277341e-02,5.497004741891608343e-02,-1.848418758360385536e-02,3.399413577220732757e-02,5.240708065461513118e-03,1.315390123953913068e-02,2.088213670595836374e-02,4.840154969460769979e-02,2.663951931133666864e-02,5.281703232340687060e-02,-3.305925313146931832e-02,4.462169213361166092e-02,-4.196988179667329733e-02,1.540859829698811023e-02,5.086813348273425822e-02,5.116919104058472584e-02,-8.707196153932424479e-03,4.950504302252859562e-02,-4.044941515148928884e-02,2.117467414021567337e-02,-5.123506543146787162e-02,2.861568558449974729e-03,4.419374704177889135e-02,5.011253069251482561e-02,-1.559347171937216017e-02,4.707722152075600325e-02,-3.483131845413193345e-02,9.204974508141432893e-03,-2.043333444535902835e-02,-1.555395771886020941e-02,-1.042231155910527951e-02,4.261014611784843392e-02,7.542560010508807603e-03,5.431511440442193112e-02,-4.110044857086946751e-02,4.533553421006736306e-02,-4.536196785077668825e-02,-6.318796759759462596e-03,4.496446069583200783e-02,4.971084892532425664e-02,2.939470445299123980e-03,4.952516407261541020e-02,-3.995679215081842511e-02,3.982630618206107337e-02,-4.711207495178975496e-02,7.072346325862509907e-03,3.998258912248158631e-02,4.587392407053036969e-02,5.119267750207582950e-03,4.696509264998637023e-02,-1.995327625713881267e-02,3.247028800753214844e-02,-5.293480548479828109e-03,3.886287152771694155e-03,1.321562887697136195e-02,3.885398875564723825e-02,6.997652513893754412e-04,5.456839674891197922e-02,-4.503700149145975495e-02,4.693779658332517674e-02,-5.025679795613526013e-02,5.520924613958286958e-03,5.234682391553788228e-02,5.456411278496568762e-02,-1.174211703063740737e-02,5.447199322648615255e-02,-4.278031193316433195e-02,4.353458058668228936e-02,-4.843457248970334944e-02,-2.925510381562067188e-03,5.054602517989274096e-02,5.085260480182018233e-02,2.017859286129098165e-02,4.939933051650552409e-02,3.506443735075924755e-04,2.946994764661464011e-02,1.462635546220407076e-02,1.975974965549042936e-02,2.444684757293339242e-02,4.489609088278778692e-02,1.775052770554143289e-02,4.785281674163140847e-02,-3.021031188264416620e-02,3.338483809645518413e-02,-4.504433961668992403e-02,2.895979071766550256e-02,5.400850286276378392e-02,5.169651299109803005e-02,-1.865004109348726916e-02,4.720715371177189312e-02,-4.475400097942350275e-02,3.103978892317169752e-02,-4.909016597859875569e-02,-3.740667237190558464e-03,4.042954177426268808e-02,4.753329396839848370e-02,7.168849308531292670e-04,4.523843269784742771e-02,-1.575635687112397418e-02,1.648738719016573651e-02,-4.508376427829249161e-03,7.990500320970035913e-04,5.283214666051186913e-03,4.460206014766987526e-02,-2.514250911590741686e-03,4.828086470271455988e-02,-3.287032999155414803e-02,3.674015915983185748e-02,-4.471059714846145616e-02,-9.057525231483020550e-03,4.131916770493929830e-02,4.657999266316003445e-02,-1.915589826942123812e-03,4.791860186550141870e-02,-3.218936632761521671e-02,2.802864541884749622e-02,-3.923444817444201455e-02,2.645198065771787836e-03,4.011253809465908926e-02,4.238020543092500814e-02,2.127262131361045555e-02,5.037382369464964843e-02,-5.337660657391124323e-03,3.530542341658261807e-02,1.421581253410085510e-02,2.100074897443197919e-02,2.685496646436614371e-02,5.164909282757230297e-02,-1.700835151758058311e-03,5.286287561688026576e-02,-3.671809377816257630e-02,3.780993279807116914e-02,-4.010952174050796959e-02,7.268058657150652455e-03,4.539478246661707989e-02,4.555594312428233594e-02,1.024263815345191186e-03,5.073891053469226781e-02,-3.753354047868973781e-02,4.068593864781987895e-02,-4.183479515854145181e-02,7.040196411138435013e-04,4.346140557863425319e-02,4.503325189707398091e-02,1.968519651356713095e-03,4.636667431994407479e-02,-2.664123591468725571e-02,1.456632653089023031e-02,-5.476268510090497900e-03,2.177366029777106152e-03,9.325544734455699231e-03,3.980525444257057566e-02,9.939847817570885910e-03,5.122991339054430715e-02,-3.710961636482576487e-02,4.032341967826850310e-02,-4.035742756763408684e-02,4.863160349413477371e-03,4.891103209344990765e-02,4.908145680087536156e-02,1.115669013830765431e-03,5.349656077647477193e-02,-3.717630104488830328e-02,4.523441098233278029e-02,-4.830717064887482537e-02,8.945963283945023228e-03,4.383837248247855062e-02,4.849837502935517436e-02,-4.501659764035199560e-03,4.977267651054056302e-02,-2.210197212892641219e-02,1.693097581072532803e-02,-1.034045942291603008e-02,-5.124074561836654620e-03,1.369193032483115259e-03,4.853881562058091209e-02,1.029674318989524072e-02,5.262965829479133995e-02,-3.404825766052535507e-02,4.453286926531338508e-02,-4.266146243396358451e-02,-3.263435221483626763e-04,4.955503405395866173e-02,4.922896510570957257e-02,-6.196297725523520518e-03,5.817564190427367693e-02,-4.250246431328250779e-02,4.173036446534846705e-02,-5.066519379178403143e-02,4.605761313004524092e-03,4.882760639040917977e-02,5.264743183263410897e-02,1.600077879791300325e-02,5.111893995003397723e-02,-1.375761469021410249e-02,3.147355678326124034e-02,7.824499444191257078e-03,1.542545297106803423e-02,2.298719429611644632e-02,4.709994534802346838e-02,1.555678118133704130e-02,5.100244220960430119e-02,-2.981350272133605553e-02,3.304352721828441447e-02,-4.899778387218639564e-02,1.297746216963424279e-02,5.008997287852206409e-02,5.264187952992563369e-02,-5.874901068479985652e-03,5.250405332066503117e-02,-4.520445417326601073e-02,3.775906529999898537e-02,-5.627609791551008156e-02,8.545923611787123106e-03,5.015992611521162547e-02,5.526759546669233331e-02,-8.441192264520877564e-03,5.291307727858920312e-02,-2.615547219679340007e-02,1.264603542024657010e-02,-1.381459404477209697e-02,-8.019089397397262745e-03,-2.484059203334124978e-03,4.938103389798575993e-02,-1.056100687374306527e-02,5.362830490863924188e-02,-3.693335815557949320e-02,4.114745747784723934e-02,-4.961037272545534144e-02,-1.414316641063845421e-02,4.859998820576894030e-02,5.081659444479456889e-02,9.520822865074992508e-03,5.682169953646662441e-02,-4.191080930814340688e-02,4.770624428769391218e-02,-5.297359151944894262e-02,-4.558561043176670609e-03,5.322163430708748422e-02,5.541484414047386647e-02,1.153774253565133592e-02,5.305485699397917421e-02,-1.420120528675935558e-02,3.431997891547951263e-02,4.880928425473613462e-03,1.100782431076751181e-02,1.710591873004903632e-02,5.287385948176535899e-02,-1.411202023008432428e-02,5.783102093324305609e-02,-4.385300312737155926e-02,4.693744987598866963e-02,-5.289433117509954180e-02,-1.265312576742771804e-02,5.457075106467113024e-02,5.622348698158649571e-02,-2.791493739012955791e-03,5.782549884802098278e-02,-4.455482865987088481e-02,4.484837837236901881e-02,-5.238834790511918277e-02,-2.011698936484721065e-03,5.238566418187135670e-02,5.408301959298214556e-02,2.150838658052256144e-02,5.210424939623361368e-02,-9.041697748820527736e-03,3.809253858399003906e-02,1.336206654733044195e-02,2.046968340458828889e-02,2.827298819737218694e-02,4.804458495010672375e-02,2.366285533833550805e-03,5.865612898241431838e-02,-4.410654332845054260e-02,5.034931312249577712e-02,-5.581235733373681590e-02,-9.163891359049426005e-03,5.550079668252556886e-02,5.822178781220681970e-02,-4.819315780276766173e-03,5.895909458333820075e-02,-4.732874055841369137e-02,5.076184470085877420e-02,-5.354266374566539477e-02,-1.925202356275250177e-03,5.090670127849501042e-02,5.425008650791567077e-02,4.395323853328368495e-03,4.832622995818280226e-02,-2.807774614505940611e-02,2.978808319040587155e-02,-6.035217452600600933e-03,2.170231226115795688e-03,1.281732906507153900e-02,4.670383705122058832e-02,2.195899934094229337e-03,5.215678793783969092e-02,-4.265515166347054465e-02,4.815403835111528585e-02,-4.927918892449852789e-02,3.266610621765252652e-03,4.701373156916957563e-02,5.013242429740575462e-02,-1.228172787677504936e-02,5.552326894566114029e-02,-4.205668383225787121e-02,4.886337110742000611e-02,-5.280449463803751908e-02,-6.480276265812933388e-03,5.343080819908684054e-02,5.504070586243052510e-02,-1.896677234198622386e-02,5.475861294888554470e-02,-2.182412291953752734e-02,7.938847556177189985e-03,-2.547715777960887079e-02,-1.591673752744534459e-02,-8.778348870355787495e-03,4.793808132290405116e-02,-1.374927321437736591e-02,5.393893350621497412e-02,-1.989989316351112314e-02,1.925723848429353874e-02,-2.221275814070226146e-02,-8.709395428641200643e-03,4.378273747938871661e-03,4.931335544029910589e-02,-1.375709483535006439e-02,5.420275423923889141e-02,-2.411250250650204957e-02,2.374748063426755998e-02,-2.327912600830935388e-02,-7.866242098707749292e-03,7.623163855765367064e-03,4.877057703770226738e-02,-1.947700141411860819e-02,5.349783550962436407e-02,-2.784303909552344330e-02,2.185353287815284401e-02,-2.716770556202742146e-02,-1.152065674470351651e-02,1.538547220647707705e-03,4.625381054711513035e-02,-2.121149867892303809e-02,5.100882854782514547e-02,-2.573427943905342782e-02,2.412574318780996360e-02,-2.739537872602876289e-02,-1.342535286363562286e-02,-4.145883371209021367e-03,4.360295120208561304e-02,-2.264618443795709396e-02,5.258329973416978748e-02,-3.111517886980104397e-02,2.505035022710148593e-02,-3.162971507942372723e-02,-1.542146191998824793e-02,-5.259474158949723269e-03,5.058690798011997863e-02,-2.172660041644370460e-02,5.049006621580237608e-02,-3.352393112859192864e-02,2.158160684581592395e-02,-3.016285251854164060e-02,-1.536222144797918555e-02,-5.408662785860469426e-03,4.979551593597970199e-02,-4.146012391245066514e-02,5.001881361439181745e-02,-3.720621906628876485e-02,2.847324283961984170e-03,-4.472872471895876501e-02,-3.380212688828199835e-02,-2.624191582011372453e-02,4.739951746608860733e-02,-3.072485167099656828e-02,5.465054258869838505e-02,-3.820546059700012653e-02,1.671716704475564516e-02,-3.743920049090923574e-02,-2.544338426220173893e-02,-1.645831689118801983e-02,5.000082759439716112e-02,-3.125604994544497334e-02,5.459216634401029694e-02,-3.827820142385276320e-02,8.221171345053927479e-03,-3.819418612279239233e-02,-2.558498032226138100e-02,-1.700014473023561332e-02,5.013847018066976136e-02,-3.621406269053827759e-02,5.715221539211157858e-02,-4.178055248913835340e-02,8.543075548238132644e-03,-4.123371255745013342e-02,-2.976821994117240591e-02,-1.983697553597799090e-02,5.080496983850185666e-02,-3.120241340280194633e-02,5.593725407243865799e-02,-4.010365336057469809e-02,2.492780096649166444e-02,-3.843950530432997670e-02,-2.355758314644825629e-02,-1.197357097342758615e-02,4.762769562697016790e-02,-3.081037663306075355e-02,5.709798834911303245e-02,-4.391691952036344548e-02,1.769880689398085558e-02,-3.830885035426084828e-02,-2.674298402406145511e-02,-1.817539227967599966e-02,5.019889022560561354e-02,-2.704847086309238383e-02,5.380498232973065370e-02,-4.195340764101415654e-02,6.765459704686091306e-03,-3.388617628452419289e-02,-2.368470909706735933e-02,-1.670914572091866321e-02,4.598653218143597399e-02,-3.238219415382521255e-02,5.438520663371074204e-02,-4.562729696544762237e-02,2.932517526459743357e-03,-3.889601446593583117e-02,-3.012000084385825158e-02,-2.152292737496377603e-02,4.501142564558251874e-02,-3.242999348956294992e-02,5.356831703902407982e-02,-4.671516336105178968e-02,3.128268141023388300e-03,-4.003725694764958404e-02,-3.082806808343969973e-02,-2.101242933933693269e-02,4.636767397057064283e-02,-3.405923927468240686e-02,5.397721743872940792e-02,-4.482361602597764033e-02,5.539651846191893068e-03,-4.145929431048801100e-02,-3.273934653552610513e-02,-2.387721608439560828e-02,4.472924375469253949e-02,-3.219175374899736763e-02,5.285824534777289890e-02,-4.444762634350928054e-02,1.171914199790076959e-02,-3.989160867232632857e-02,-3.136300505882323730e-02,-2.134286533843486947e-02,4.310647826792955023e-02,-2.686697293288484514e-02,5.254685327651142240e-02,-4.226976426570780432e-02,1.789977603630507966e-02,-3.494776903564834891e-02,-2.635786462126019081e-02,-1.573700889415447640e-02,4.391692755237096291e-02,-2.147332004034131769e-02,4.962402866866625489e-02,-3.867720641193745507e-02,1.667975581802423959e-02,-2.942741290287974668e-02,-2.031188859834825652e-02,-8.526927258086654596e-03,4.586300121892637055e-02,-1.594844432426599165e-02,5.208915524424121563e-02,-3.719107666247749300e-02,2.259757011838025437e-02,-2.616617415210014189e-02,-1.526689617414189737e-02,-1.811931319751564334e-03,4.646601491195295752e-02,-1.696025334901203954e-02,5.074656001562477536e-02,-3.551451814428532167e-02,2.131518523299512705e-02,-2.633399449631974865e-02,-1.673521118041571693e-02,-4.390789191176530312e-03,4.368050541042765855e-02,-2.176352406012544219e-02,4.828575532766210543e-02,-3.885148935825162575e-02,1.715296366665959582e-02,-2.963816509169273777e-02,-2.105247096752057082e-02,-1.077633883417152168e-02,3.896046420128289334e-02,-2.029666442054294320e-02,4.752261720541342549e-02,-3.558828193692571695e-02,1.858948407952786680e-02,-2.931601530172345954e-02,-1.787593597724961014e-02,-7.655582148783494391e-03,3.774610297590782343e-02,4.191175378905784288e-02,-1.242336055185929398e-02,4.204933319342621378e-02,1.912362139203824599e-03,4.204933319342621378e-02,4.204933319342621378e-02,4.204933319342621378e-02,-0.000000000000000000e+00,4.191849764797331984e-02,-1.246931584568864056e-02,4.204933319342621378e-02,1.149470926068792490e-03,4.204933319342621378e-02,4.204933319342621378e-02,4.204933319342621378e-02,-0.000000000000000000e+00,4.191893467772275783e-02,-1.242942928360402620e-02,4.204933319342621378e-02,8.086538452315703875e-04,4.204933319342621378e-02,4.204933319342621378e-02,4.204933319342621378e-02,-0.000000000000000000e+00,4.192067980607922656e-02,-1.237415312475619728e-02,4.204933319342621378e-02,5.913854171740119594e-04,4.204933319342621378e-02,4.204933319342621378e-02,4.204933319342621378e-02,-0.000000000000000000e+00,4.192234519510112251e-02,-1.235181260583705434e-02,4.204933319342621378e-02,4.542078697449538293e-04,4.204933319342621378e-02,4.204933319342621378e-02,4.204933319342621378e-02,-0.000000000000000000e+00,4.192077010528880848e-02,-1.235228511444952555e-02,4.204933319342621378e-02,3.776992996743908288e-04,4.204933319342621378e-02,4.204933319342621378e-02,4.204933319342621378e-02,-0.000000000000000000e+00
